CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC
8.5469,0.1611,33.1943,0.452,0.42,0.0497,2.2355,66.545
8.5469,0.1232,30.2666,0.5052,0.4509,0.0443,2.2422,65.0599
8.5469,0.0882,29.6227,0.6001,0.5555,0.0343,2.2597,64.7539
8.5781,0.0621,30.2568,0.7386,0.8937,0.0247,2.2984,64.7289
8.625,0.047,29.9643,1.085,1.9801,0.0224,2.3611,64.7039
8.625,0.0421,28.0567,1.3458,4.0519,0.0304,2.4376,65.7197
8.625,0.040999999999999995,26.8586,1.9104,7.9875,0.0438,2.5062,67.0651
8.5781,0.0417,24.7708,2.3145,12.7066,0.0554,2.5525,68.4104
8.6016,0.0463,24.9407,2.513,17.8497,0.0616,2.5739,70.1642
8.5781,0.0491,25.9914,2.6219,21.9869,0.0632,2.5778,72.0835
8.625,0.0517,26.141,2.6396,29.5555,0.0636,2.5752,74.0028
8.625,0.0646,27.0495,2.5712,31.7388,0.0639,2.5718,76.404
8.625,0.0899,27.1846,2.4744,26.7619,0.0655,2.5683,79.0495
8.625,0.126,26.6001,2.3668,21.2104,0.0728,2.5635,81.695
8.625,0.1682,27.1359,2.0257,12.1117,0.0866,2.5512,83.9045
8.5625,0.2026,28.0052,1.7003,6.6265,0.1013,2.5193,85.8417
8.5469,0.2216,27.3563,1.0248,2.1439,0.1065,2.4613,87.7789
8.5,0.2281,28.849,0.7451,0.9823,0.0974,2.3841,89.3907
8.5,0.23,33.6407,0.4828,0.4699,0.0665,2.2645,92.1183
8.5469,0.2283,33.0189,0.4343,0.4148,0.0595,2.2436,93.2101
8.5469,0.2315,34.0182,0.4018,0.4014,0.0573,2.2357,94.0503
8.5469,0.2356,34.4817,0.3855,0.3908,0.0563,2.2307,94.8904
8.5469,0.2438,32.0225,0.3785,0.3852,0.057,2.2217,96.1473
8.5469,0.2481,32.3389,0.3729,0.3772,0.0584,2.2189,96.6997
8.5469,0.2595,32.4982,0.3493,0.3405,0.0586,2.2156,97.29799999999999
8.5469,0.2675,32.5257,0.3506,0.3363,0.0557,2.2139,97.4945
8.5469,0.2756,32.5929,0.3555,0.3358,0.0516,2.2125,97.5809
8.5469,0.2823,31.6993,0.3633,0.3434,0.0473,2.211,97.484
8.5469,0.2868,33.4536,0.3745,0.3667,0.0437,2.2098,97.3871
8.5469,0.2931,38.4245,0.4066,0.4261,0.0413,2.213,96.8609
8.5469,0.295,40.8147,0.4162,0.4279,0.0429,2.2218,96.5136
8.5469,0.2955,43.1847,0.4239,0.4438,0.0445,2.2345,96.3593
8.5469,0.2944,45.4511,0.4746,0.5136,0.0444,2.249,96.7025
8.5469,0.2936,47.7543,0.4908,0.5286,0.0427,2.2637,97.0456
8.5469,0.2948,52.2705,0.534,0.5981,0.0403,2.291,98.0697
8.5469,0.3059,54.9044,0.5826,0.6939,0.0468,2.314,99.2686
8.5469,0.3151,57.8073,0.6004,0.7244,0.0517,2.3197,99.6902
8.5781,0.3215,59.8909,0.6013,0.7118,0.0559,2.32,100.1119
8.5469,0.3278,62.813,0.6042,0.7023,0.0614,2.3088,100.6701
8.5469,0.325,63.9986,0.6044,0.6718,0.0616,2.2833,101.009
8.5469,0.3206,65.6414,0.5852,0.6235,0.0588,2.2657,101.1549
8.5469,0.3139,66.7282,0.5596,0.5799,0.055999999999999994,2.2494,101.3007
8.5469,0.3103,67.5046,0.5372,0.5698,0.0556,2.2363,101.4403
8.5469,0.3308,71.8195,0.4452,0.4516,0.0596,2.184,101.3991
8.5469,0.3384,68.8432,0.4387,0.4546,0.0561,2.1612,101.3041
8.5781,0.3432,59.1013,0.298,0.2744,0.0438,2.1408,101.1124
8.5469,0.332,56.8134,0.2915,0.2772,0.0406,2.1509,101.1152
8.5469,0.3045,55.0606,0.3138,0.3169,0.04,2.17,101.124
8.5781,0.1813,38.0945,0.5077,0.4748,0.0276,2.2553,99.25
8.5781,0.17300000000000001,43.2035,0.5413,0.41600000000000004,0.0303,2.3794,96.7725
8.5781,0.1929,46.2851,0.5593,0.4674,0.0418,2.4407,95.2005
8.5781,0.2001,48.1486,0.6809,0.6707,0.0537,2.4802,93.6286
8.5781,0.2187,49.2855,1.1228,1.8497,0.0611,2.4932,92.19
8.5781,0.2405,52.8651,1.327,2.3132,0.0644,2.4868,90.7849
8.5781,0.2647,56.846000000000004,1.4628,2.4705,0.0678,2.4722,89.3798
8.5781,0.293,56.9216,1.5009,2.417,0.0737,2.4533,90.4195
8.5781,0.3276,59.7419,1.4791,2.3289,0.0789,2.4274,92.2675
8.5469,0.4173,44.4139,1.2744,1.6739,0.0614,2.3189,97.6448
8.5469,0.4127,42.7066,1.1847,1.3969999999999998,0.0539,2.2984,98.5199
8.5469,0.4045,41.8758,1.0967,1.1279,0.05,2.2886,99.3949
8.5469,0.4057,43.1459,0.9473,0.828,0.049,2.2843,100.2556
8.5469,0.414,45.9052,0.8192,0.6659,0.0501,2.2806,100.6489
8.5781,0.4242,45.3934,0.7937,0.6463,0.052000000000000005,2.2749,101.0422
8.5469,0.3811,65.2087,0.6548,0.6287,0.0489,2.2412,100.6882
8.5781,0.3641,68.8143,0.5989,0.58,0.0509,2.2385,100.3425
8.5469,0.3586,73.6741,0.5596,0.5386,0.054000000000000006,2.2354,99.8779
8.5469,0.3452,76.053,0.5202,0.5327,0.0567,2.2059,99.7778
8.5469,0.3235,75.9344,0.5018,0.5237,0.0593,2.1888,100.1765
8.5781,0.3153,74.3957,0.4928,0.5154,0.057,2.1766,100.37899999999999
8.5469,0.3112,74.2661,0.4736,0.5101,0.0538,2.1642,100.5815
8.5469,0.3131,68.6838,0.4673,0.5282,0.0493,2.1456,100.5331
8.5469,0.3191,66.2483,0.457,0.5286,0.0489,2.1429,100.4742
8.5469,0.3261,59.6562,0.4172,0.4333,0.0497,2.1447,100.0918
8.5469,0.3386,54.9469,0.373,0.3599,0.0504,2.1408,97.8532
8.5469,0.3595,49.7704,0.3669,0.3619,0.0459,2.1283,95.8675
8.5781,0.3623,48.9497,0.368,0.3756,0.0432,2.1267,95.2056
8.5469,0.3451,44.1118,0.3714,0.381,0.0428,2.1452,93.1563
8.5469,0.3264,44.4595,0.3747,0.3738,0.0442,2.1612,92.3029
8.5469,0.2992,47.3963,0.3654,0.3432,0.0476,2.1851,92.4127
8.5469,0.2893,48.4843,0.3634,0.3493,0.0493,2.189,93.0439
8.5469,0.2802,51.896,0.3657,0.3526,0.05,2.187,93.7382
8.5469,0.2749,51.1729,0.3664,0.3596,0.0498,2.1805,94.7281
8.5469,0.2765,51.0704,0.3721,0.3796,0.0492,2.1731,95.7181
8.5469,0.2821,49.8485,0.3844,0.4094,0.049,2.1675,96.6702
8.5469,0.2885,47.099,0.386,0.4087,0.0486,2.1636,97.3628
8.5469,0.2943,44.7998,0.3748,0.3818,0.0472,2.1602,98.0555
8.5469,0.297,44.1455,0.3669,0.3705,0.0447,2.1564,98.7079
8.5469,0.2931,45.2968,0.3589,0.3592,0.0427,2.1539,98.8941
8.5469,0.281,37.4014,0.3261,0.3273,0.0459,2.1630000000000003,99.3059
8.5469,0.2856,37.4772,0.3283,0.3332,0.0456,2.1631,99.3281
8.5469,0.2837,33.4767,0.3379,0.3402,0.0454,2.1634,99.5664
8.5469,0.2736,32.6556,0.3444,0.3463,0.0477,2.1682,99.7465
8.5469,0.2692,33.4087,0.3475,0.3517,0.05,2.1715,99.837
8.5781,0.2682,34.0117,0.3487,0.3533,0.0519,2.1739,99.7289
8.5469,0.2648,35.4039,0.35,0.3549,0.0527,2.1755,99.5957
8.5469,0.2613,34.601,0.3508,0.3557,0.0533,2.1773,99.4625
8.5469,0.2525,36.5934,0.3525,0.3522,0.0553,2.1830000000000003,98.48700000000001
8.5625,0.2546,34.4307,0.3534,0.3529,0.0538,2.1830000000000003,97.9683
8.5469,0.2585,33.5083,0.3547,0.354,0.0508,2.181,97.4066
8.5469,0.2634,32.3738,0.3563,0.3577,0.0489,2.1803,96.8336
8.5469,0.2648,33.7488,0.3576,0.3595,0.0497,2.1831,96.2606
8.5469,0.2636,34.792,0.3596,0.3609,0.052000000000000005,2.188,95.9021
8.5469,0.2622,35.1661,0.3617,0.3628,0.0538,2.1919,95.6178
8.5469,0.2615,36.6265,0.3642,0.3648,0.0542,2.1935,95.3334
8.5469,0.2523,32.9265,0.3718,0.3738,0.0483,2.1941,95.3655
8.5469,0.2581,32.2522,0.3738,0.3771,0.0476,2.1953,95.7662
8.5469,0.2632,32.5198,0.3768,0.3797,0.0481,2.1977,96.1521
8.5469,0.2645,33.0186,0.3787,0.3826,0.049,2.2,96.5281
8.5469,0.263,33.6502,0.3793,0.3836,0.0497,2.201,96.9041
8.5469,0.2598,33.4972,0.3809,0.3834,0.0499,2.2009,97.1933
8.5469,0.2548,32.2169,0.3809,0.3812,0.0509,2.2014,97.6305
8.5469,0.2531,31.8225,0.3812,0.3808,0.051,2.2018,97.7022
8.5469,0.2513,31.0435,0.3816,0.3817,0.0504,2.2016,97.6288
8.5469,0.2504,32.2586,0.3817,0.3828,0.0494,2.2014,97.5555
8.5469,0.2511,33.129,0.3823,0.3832,0.049,2.2019,97.5284
8.5469,0.2535,32.5711,0.3829,0.3835,0.0496,2.204,97.5565
8.5469,0.2551,29.8605,0.3844,0.3852,0.0512,2.2077,97.5846
8.5469,0.2531,29.9542,0.3852,0.3873,0.0531,2.2116,97.6006
8.5469,0.2432,31.4042,0.3861,0.387,0.0532,2.2141,97.5973
8.5469,0.2406,31.426,0.3867,0.387,0.0509,2.2114,97.6448
8.5469,0.2407,31.3051,0.3865,0.3873,0.0485,2.2079,97.7798
8.5469,0.2424,29.97,0.386,0.3871,0.047,2.2054,97.9147
8.5469,0.2451,28.9316,0.3866,0.3865,0.0467,2.2046,98.0795
8.5469,0.248,29.3131,0.3866,0.387,0.0469,2.2053,98.31
8.5469,0.2505,29.5638,0.3865,0.3889,0.0472,2.2063,98.5404
8.5469,0.2525,29.3143,0.3866,0.38799999999999996,0.0474,2.2074,99.3006
8.5469,0.2533,30.8219,0.3858,0.3879,0.045,2.2052,100.2991
8.5469,0.2535,30.2139,0.3848,0.3871,0.0436,2.2044,101.0629
8.5469,0.253,30.2433,0.3827,0.3846,0.0441,2.206,101.8267
8.5469,0.2421,30.0307,0.3842,0.3826,0.0514,2.2164,104.677
8.5469,0.2371,29.7954,0.3898,0.3855,0.051,2.2161,105.6999
8.5469,0.2351,28.9599,0.4002,0.3918,0.0487,2.214,106.7321
8.5469,0.2377,30.2549,0.4119,0.4039,0.0457,2.2124,107.7643
8.5469,0.2424,32.016,0.4259,0.4249,0.044000000000000004,2.2138,108.7655
8.5469,0.2454,34.9199,0.4391,0.4449,0.0445,2.2184,109.3642
8.5469,0.247,39.8827,0.4442,0.45,0.0471,2.2232,109.9628
8.5469,0.2505,44.7355,0.4493,0.4551,0.0505,2.2238,110.5404
8.5469,0.2615,52.8674,0.4601,0.4544,0.0537,2.2172,110.2417
8.5469,0.2843,60.7232,0.4912,0.5054,0.0568,2.2031,109.9431
8.5469,0.3728,64.4723,0.6081,0.5012,0.055999999999999994,2.1634,108.3509
8.5781,0.4249,57.6294,0.6075,0.5019,0.0456,2.15,107.0324
8.5781,0.457,53.3933,0.7395,0.7738,0.0294,2.1511,105.7139
8.625,0.4411,44.0928,0.9669,1.4686,0.0132,2.1734,103.905
8.625,0.3839,36.4391,1.2625,2.044,0.0025,2.2196,102.0577
8.625,0.3112,32.0687,1.5322,2.8489,0.0,2.2854,100.2104
8.5781,0.2433,30.0539,1.6095,3.0773,0.0066,2.3597,98.6864
8.625,0.2059,29.1795,1.6047,2.6514,0.0185,2.4226,97.2067
8.5781,0.1763,31.3252,1.7117,2.7315,0.040999999999999995,2.4899,95.2244
8.5781,0.1734,31.1473,1.8179,3.8947,0.0451,2.5013,94.9199
8.5625,0.1748,31.377,2.0083,4.3646,0.0445,2.5059,94.6154
8.5469,0.171,32.3295,2.0252,3.3526,0.0436,2.5112,95.3449
8.5781,0.1679,36.3807,1.9721,3.4663,0.0466,2.5196,96.3602
8.5469,0.1707,51.0448,1.6103,2.2755,0.0591,2.5245,98.9507
8.5469,0.1799,59.5597,1.5446,2.2636,0.0632,2.5136,100.7272
8.5625,0.1947,63.4014,1.3617,2.0991,0.066,2.4946,102.5038
8.5781,0.2199,62.7849,0.985,1.1264,0.0693,2.4705,104.3757
8.5781,0.2503,65.3049,0.9497,0.9457,0.0721,2.4418,106.291
8.5781,0.2821,69.9699,0.9692,1.1698,0.0709,2.4097,108.2062
8.5781,0.3088,72.4582,0.733,0.6171,0.0654,2.3791,109.5567
8.5469,0.3482,73.5222,0.6021,0.5225,0.054000000000000006,2.3394,111.6209
8.5469,0.3719,66.3308,0.594,0.5967,0.0557,2.3337,112.6669
8.5469,0.3848,63.1745,0.5891,0.5961,0.0557,2.3282,113.0592
8.5469,0.3926,62.6273,0.5824,0.5815,0.0533,2.3179,113.1528
8.5781,0.3875,63.8828,0.5701,0.5539999999999999,0.0505,2.3072,112.9956
8.5469,0.3669,74.7398,0.5807,0.5688,0.0519,2.296,112.6332
8.5469,0.3613,75.2038,0.6222,0.6647,0.0551,2.2927,112.3792
8.5469,0.3578,75.8884,0.6425,0.6917,0.0552,2.2831,112.1253
8.5469,0.354,72.578,0.6414,0.6691,0.0503,2.2684,111.7373
8.5469,0.3481,71.1788,0.6248,0.6248,0.0436,2.2577,111.1839
8.5469,0.3394,65.0224,0.6232,0.6292,0.0394,2.2582,110.6305
8.5625,0.3037,55.2284,0.6129,0.6728,0.0413,2.2857,109.331
8.5781,0.2865,45.3172,0.5822,0.6305,0.0432,2.2971,108.6398
8.5469,0.2764,35.6903,0.5188,0.5135,0.0433,2.2994,107.9042
8.5469,0.2801,28.3106,0.4628,0.4362,0.0451,2.2989,105.4511
8.5625,0.2789,28.7269,0.4636,0.4449,0.0506,2.3055,104.6319
8.5781,0.2799,29.586,0.4661,0.4528,0.0595,2.3104,103.8126
8.5469,0.2887,28.2092,0.4678,0.4574,0.0728,2.283,102.4755
8.5469,0.3039,29.7383,0.4764,0.46399999999999997,0.0692,2.2493,101.8963
8.5625,0.3585,52.3854,0.5481,0.5429,0.0514,2.1744,100.4567
8.5781,0.3545,63.4254,0.5903,0.6087,0.0513,2.1709,100.0449
8.5781,0.3479,63.4816,0.6274,0.6782,0.0508,2.1719999999999997,99.8036
8.5781,0.3467,64.8063,0.6778,0.7709,0.0484,2.173,99.5623
8.5469,0.3491,60.3523,0.7155,0.8663,0.0419,2.1756,99.3239
8.5781,0.3475,57.2962,0.7095,0.8203,0.04,2.1811,99.3023
8.5469,0.33899999999999997,55.3016,0.6744,0.733,0.0394,2.1916,99.2984
8.5469,0.3258,52.008,0.6582,0.6823,0.0376,2.2093,99.5553
8.5781,0.3034,41.2845,0.5952,0.5431,0.0359,2.2569,100.5712
8.5469,0.3069,37.2795,0.5767,0.5214,0.0382,2.265,101.0696
8.5469,0.3158,35.4398,0.5583,0.4997,0.0419,2.2569999999999997,101.568
8.5469,0.3258,34.3562,0.5435,0.5,0.0454,2.2352,101.8458
8.5469,0.3294,34.4453,0.5475,0.5313,0.0477,2.2073,102.1161
8.5469,0.3257,36.9338,0.5517,0.5456,0.0467,2.1865,102.3864
8.5469,0.3207,40.1569,0.5603,0.5626,0.0351,2.1883,103.0535
8.5469,0.3271,41.2002,0.5751,0.5837,0.0274,2.202,103.3897
8.5469,0.3393,42.036,0.5749,0.5752,0.0238,2.2259,103.2148
8.5469,0.3644,49.7328,0.6212,0.6473,0.0497,2.2977,102.9863
8.5469,0.3555,57.8863,0.6442,0.6896,0.0566,2.2958,103.3704
8.5469,0.3376,63.2901,0.6748,0.7686,0.0586,2.2837,103.7544
8.5469,0.3133,67.5491,0.7244,0.9211,0.0571,2.2688,104.5552
8.5469,0.2872,71.1387,0.7629,1.0231,0.055,2.2573,105.4766
8.5469,0.267,69.4778,0.7667,1.072,0.0544,2.2518,106.398
8.5469,0.2615,55.3273,0.7017,0.7969,0.0566,2.2488,109.0914
8.5469,0.2689,49.9527,0.6699,0.6931,0.0572,2.2465,110.5052
8.5469,0.2759,46.9148,0.6454,0.6316,0.0566,2.2443,111.6153
8.5469,0.2785,43.7309,0.6258,0.5889,0.0547,2.2435,112.5823
8.5469,0.2759,44.4052,0.609,0.5606,0.0531,2.2452,113.5492
8.5469,0.2714,43.7911,0.6056,0.5617,0.0536,2.2492,113.9464
8.5469,0.2646,43.0527,0.55,0.4775,0.0549,2.2515,113.4983
8.5469,0.2629,41.9162,0.5257,0.4679,0.0503,2.249,112.4623
8.5234,0.2649,42.1474,0.5298,0.4788,0.0445,2.2492,111.4263
8.5469,0.2629,40.8247,0.5325,0.4924,0.0409,2.263,108.1331
8.5469,0.2801,41.9257,0.5337,0.4897,0.0469,2.2731,104.3599
8.5469,0.3025,44.1837,0.5542,0.5468,0.0464,2.2707,102.3016
8.5469,0.3328,47.2085,0.5681,0.5953,0.0419,2.2657,100.2434
8.5469,0.3659,49.5423,0.5741,0.6053,0.0362,2.2631,98.3929
8.5469,0.4169,56.9759,0.5668,0.5906,0.0351,2.2753,95.2221
8.5469,0.4329,63.8185,0.5711,0.5981,0.0389,2.2837,93.825
8.5469,0.44299999999999995,73.4938,0.5760000000000001,0.614,0.0427,2.2901,92.7205
8.5469,0.4446,88.7405,0.5809,0.6622,0.0491,2.2972,90.0627
8.5469,0.4113,91.4023,0.5883,0.7149,0.057,2.2924,88.9431
8.5469,0.3558,84.4291,0.6054,0.7659999999999999,0.0583,2.2699,88.4763
8.5469,0.3348,78.3947,0.5952,0.7289,0.0553,2.2566,88.3289
8.5469,0.3165,74.3688,0.5848,0.6809,0.0542,2.2467,88.4432
8.5469,0.2962,69.5246,0.5732,0.6548,0.0561,2.2391,88.5574
8.5781,0.2813,63.2199,0.5546,0.5885,0.0578,2.2304,88.7084
8.5469,0.2693,59.5214,0.5395,0.5603,0.0561,2.2179,89.0069
8.5469,0.2626,57.202,0.5249,0.5531,0.052000000000000005,2.2045,89.3053
8.5469,0.2595,52.4402,0.5124,0.5554,0.0485,2.1945,89.6005
8.5469,0.2569,45.1841,0.5077,0.5386,0.0475,2.1916,89.87700000000001
8.5469,0.2501,32.065,0.4244,0.3737,0.0514,2.1998,90.429
8.5469,0.2494,29.0819,0.40700000000000003,0.36,0.0527,2.2029,90.6961
8.5469,0.2521,27.3871,0.3897,0.3463,0.053,2.2039,90.9632
8.5469,0.2619,27.7957,0.3738,0.3571,0.0514,2.2023,91.2278
8.5469,0.2647,27.7909,0.369,0.3625,0.0511,2.2006,91.2395
8.5781,0.2696,27.241999999999997,0.3661,0.3669,0.0519,2.1983,91.2511
8.5469,0.2701,27.803,0.3651,0.3647,0.0532,2.1951,91.1468
8.5781,0.2647,27.8366,0.36200000000000004,0.3636,0.0539,2.1917,91.0433
8.5781,0.2572,26.9256,0.3598,0.3613,0.054000000000000006,2.1892,90.9398
8.5469,0.2455,26.9218,0.3525,0.35100000000000003,0.0547,2.1931,90.4714
8.5781,0.2509,26.5449,0.35100000000000003,0.3509,0.0541,2.1947,90.291
8.5469,0.2536,24.3402,0.3505,0.3513,0.0533,2.1955,90.1083
8.5469,0.2619,25.0404,0.3547,0.3605,0.0563,2.2074,89.57
8.5469,0.2618,24.9066,0.3551,0.3621,0.0566,2.211,89.3925
8.5469,0.2587,25.0277,0.3564,0.3574,0.0532,2.2096,89.1118
8.5469,0.2587,24.6285,0.3566,0.3593,0.051,2.2076,88.9751
8.5469,0.2552,23.8979,0.3571,0.359,0.0493,2.207,88.9004
8.5469,0.24600000000000002,24.2345,0.3575,0.3586,0.0482,2.2085,88.8445
8.5469,0.2341,24.3801,0.3594,0.3597,0.0472,2.2118,88.7886
8.5469,0.2238,25.1397,0.3612,0.363,0.0461,2.2153,88.8265
8.5469,0.2173,26.0426,0.3634,0.3661,0.045,2.2174,88.90100000000001
8.5469,0.2156,26.947,0.3678,0.3698,0.0448,2.2189,88.9755
8.5469,0.2187,27.5743,0.3712,0.373,0.0462,2.2218,88.9875
8.5469,0.2239,26.8831,0.3747,0.3762,0.0489,2.2269,88.9688
8.5469,0.22699999999999998,29.5309,0.3829,0.3851,0.0517,2.2333,88.9502
8.5469,0.2197,29.4081,0.4133,0.4098,0.0541,2.2497,89.1669
8.5469,0.2288,28.3848,0.42100000000000004,0.4117,0.0507,2.26,89.3575
8.5469,0.2391,30.9724,0.4499,0.4289,0.0527,2.2629,89.7573
8.5469,0.2357,33.2128,0.4603,0.46299999999999997,0.0518,2.2561,89.9247
8.5469,0.2314,36.5347,0.4741,0.484,0.0506,2.2493,90.2678
8.5469,0.2281,33.7046,0.4744,0.4836,0.0506,2.2451,90.4408
8.5469,0.2263,30.4543,0.4746,0.4776,0.0517,2.2437,90.6242
8.5469,0.2267,28.8482,0.4747,0.4716,0.0527,2.2433,90.8212
8.5469,0.2296,28.1676,0.4622,0.4529,0.053,2.242,91.0182
8.5469,0.2338,28.0935,0.4486,0.4413,0.0528,2.2398,91.1638
8.5469,0.2366,28.0691,0.4359,0.4369,0.0531,2.2386,91.2268
8.5469,0.2352,27.616999999999997,0.4235,0.4317,0.0547,2.2396,91.2897
8.5469,0.2305,28.4475,0.4204,0.4266,0.0573,2.2421,91.3339
8.5469,0.2243,28.4193,0.4195,0.4178,0.0587,2.2413,91.3479
8.5469,0.2231,30.9031,0.4229,0.4178,0.0556,2.2367,91.3246
8.5469,0.2202,32.2302,0.4258,0.4231,0.0514,2.233,91.2263
8.5469,0.215,32.411,0.4285,0.4228,0.0476,2.2333,91.12799999999999
8.5469,0.2104,32.0378,0.4289,0.4244,0.0454,2.2392,91.0884
8.5469,0.2089,29.511999999999997,0.4273,0.4229,0.0462,2.2509,91.2354
8.5469,0.2096,29.107,0.4256,0.4214,0.0493,2.2653,91.3824
8.5469,0.2104,29.6631,0.4265,0.4156,0.0524,2.2777,91.5625
8.5469,0.2023,31.2333,0.4512,0.4286,0.0512,2.2863,92.6019
8.5469,0.2175,32.1692,0.5285,0.5236,0.05,2.2898,95.4322
8.5469,0.2209,33.2518,0.5543,0.5603,0.0506,2.2904,95.6682
8.5469,0.2206,34.5114,0.5744,0.5847,0.0526,2.2916,95.9363
8.5469,0.2171,33.0515,0.589,0.6075,0.0548,2.2924,96.8488
8.5469,0.2157,32.1135,0.5907,0.6091,0.0558,2.291,97.7613
8.5469,0.2204,33.8709,0.5925,0.6107,0.0551,2.2869,98.6742
8.5469,0.2299,34.0331,0.5943,0.6069,0.0535,2.281,99.3356
8.5469,0.2414,34.0382,0.5979,0.6049,0.0528,2.2743,99.9974
8.5469,0.2647,33.6528,0.597,0.6215,0.0581,2.2552,101.3084
8.5469,0.2744,33.0811,0.5958,0.6233,0.0615,2.2378,101.9571
8.5781,0.2838,32.8834,0.5945,0.6252,0.061,2.2178,102.6058
8.5469,0.2977,33.8306,0.5769,0.6097,0.0568,2.2022,102.7828
8.5469,0.3084,34.185,0.5454,0.5636,0.0516,2.1966,102.9095
8.5469,0.317,34.6847,0.5025,0.5126,0.0466,2.213,102.8394
8.5469,0.3129,35.7819,0.499,0.503,0.0471,2.2226,102.588
8.5469,0.3019,35.9052,1.0874,2.3733,0.0475,2.2234,102.3366
8.5781,0.2855,34.6976,1.0118,1.8918,0.0483,2.2159999999999997,101.8863
8.5469,0.2739,34.3828,0.8389,1.2958,0.0501,2.2039,101.3886
8.5469,0.2629,33.0598,0.5987,0.5831,0.0529,2.1921,100.8908
8.5469,0.2564,34.2491,0.5743,0.5591,0.0549,2.1827,100.2475
8.5469,0.2539,37.8519,0.5499,0.535,0.0546,2.1771,99.5581
8.5469,0.2538,41.232,0.51,0.5078,0.0529,2.176,98.8687
8.5469,0.259,52.9799,0.4211,0.4029,0.0509,2.1793,97.3004
8.5469,0.2627,51.7445,0.3802,0.3742,0.0497,2.1767,96.5002
8.5469,0.2644,47.7638,0.3576,0.3513,0.0482,2.1723,95.2043
8.5469,0.262,42.5548,0.3396,0.3285,0.0475,2.1694,94.5871
8.5781,0.2564,37.0822,0.3301,0.319,0.0474,2.1691,94.4083
8.5781,0.2543,34.4533,0.3306,0.3223,0.0479,2.1725,94.5034
8.5781,0.2537,34.7506,0.3318,0.3233,0.0483,2.1785,94.5985
8.5469,0.2543,32.5277,0.3279,0.3191,0.0513,2.1897,95.5833
8.5469,0.2542,32.5484,0.3323,0.3229,0.0533,2.1927,95.9253
8.5469,0.2556,34.067,0.3436,0.3381,0.0538,2.1926,96.2437
8.5469,0.2575,32.9777,0.3527,0.3613,0.0524,2.1902,96.56200000000001
8.5469,0.2632,30.2578,0.3749,0.4034,0.0469,2.1843,97.3078
8.5469,0.267,30.9531,0.3786,0.4028,0.0458,2.1845,97.4583
8.5469,0.2655,30.3653,0.3846,0.3821,0.0484,2.1894,97.5325
8.5469,0.2611,30.2341,0.386,0.3788,0.0504,2.1907,97.4799
8.5469,0.2585,29.1134,0.3889,0.3824,0.0507,2.1888,97.4249
8.5469,0.2579,28.8895,0.3917,0.3862,0.0447,2.1777,97.3843
8.5469,0.2598,27.908,0.3933,0.3874,0.0429,2.176,97.3816
8.5469,0.2725,30.9836,0.4028,0.3992,0.0474,2.1833,97.2749
8.5469,0.2763,32.1716,0.4034,0.3997,0.0498,2.1867,97.2727
8.5469,0.2748,32.1013,0.40399999999999997,0.4005,0.0503,2.187,97.4161
8.5469,0.2705,32.2313,0.4045,0.4013,0.0495,2.1852,97.5594
8.5469,0.2666,30.3105,0.4046,0.4026,0.0487,2.1832,97.7078
8.5469,0.2649,27.9008,0.4037,0.4016,0.0485,2.1823,98.0489
8.5469,0.266,29.0023,0.4023,0.397,0.0488,2.1821,98.2157
8.5469,0.2737,33.0015,0.3996,0.3949,0.0492,2.1787,98.5019
8.5469,0.2746,31.8255,0.3973,0.3931,0.0489,2.1755,98.6407
8.5469,0.26899999999999996,31.6654,0.3954,0.3924,0.0482,2.1716,98.9238
8.5469,0.2685,31.1887,0.395,0.3924,0.0474,2.1708,99.0082
8.5469,0.2706,29.3547,0.3932,0.3864,0.0461,2.1714,99.1779
8.5469,0.2724,30.4156,0.3949,0.3974,0.0463,2.174,99.4333
8.5469,0.2707,32.471,0.3973,0.402,0.0477,2.1759,99.3664
8.5469,0.265,32.7606,0.3979,0.4003,0.0507,2.1782,99.2905
8.5469,0.2582,30.2268,0.3953,0.391,0.0539,2.1798,99.2145
8.5469,0.2577,30.3424,0.3926,0.3859,0.0552,2.1793,99.1461
8.5469,0.2616,30.3021,0.3927,0.3904,0.054000000000000006,2.1765,99.1141
8.5781,0.2706,29.8391,0.3933,0.3956,0.0513,2.1734,99.0555
8.5469,0.2701,30.1188,0.392,0.3965,0.0483,2.1717,98.9286
8.5469,0.2652,29.3695,0.3904,0.3913,0.049,2.1735,98.9518
8.5469,0.2693,30.6907,0.3893,0.389,0.048,2.1729,99.0999
8.5469,0.2746,29.7683,0.3898,0.3923,0.0409,2.164,99.2255
8.5469,0.2769,31.031999999999996,0.3906,0.3928,0.0393,2.1632,99.21
8.5469,0.2805,31.2898,0.3903,0.3917,0.0397,2.1655,99.1129
8.5469,0.2858,30.5794,0.3925,0.3921,0.0421,2.1692,98.0875
8.5469,0.2707,30.3149,0.3917,0.3968,0.0403,2.1643,96.3388
8.5469,0.2596,29.4344,0.3914,0.3981,0.0381,2.1607,93.375
8.5469,0.247,29.416999999999998,0.3911,0.3995,0.0364,2.1586,91.4053
8.5469,0.1987,27.9623,0.4162,0.4244,0.0349,2.1642,86.6977
8.5469,0.1771,28.8771,0.4734,0.5449,0.0313,2.1745,84.2046
8.5469,0.1707,30.3336,0.5064,0.6816,0.0247,2.1954,78.9522
8.5469,0.1626,29.9567,0.5394,0.8184,0.0194,2.2302,77.0737
